SteamAppID,numReviews,AuthorSteamID,NumGamesOwned,NumReviews,PlaytimeForever,PlaytimeLastTwoWeeks,PlaytimeAtReview,LastPlayed,Language,ReviewText,TimestampCreated,VotedUp,VotesUp,VotesFunny,CommentCount,SteamPurchase,ReceivedForFree,WrittenDuringEarlyAccess
17330,15,76561198007150584,755,127,518,0,517,1552344011,latam,"Crysis Warhead es un videojuego de disparos en primera persona de ciencia ficción desarrollado por el estudio Crytek Budapest y publicado por Electronic Arts como una expansión independiente de Crysis. Crysis Warhead es un videojuego autónomo y por lo tanto no necesita tener instalado Crysis para ser jugado. Fue publicado el 12 de septiembre de 20081​ en Europa y el 16 de septiembre de 20081​ en América del Norte.
*Crysis Warhead actualiza y redefine la jugabilidad del videojuego original a través de un argumento complementario involucrando a Psycho, uno de los anteriores protagonistas, aliado de Nomad. El juego es una historia paralela que sigue al sargento Michael ""Psycho"" Sykes, un personaje del Crysis original, mientras este enfrenta sus propias pruebas y desafíos en el otro lado de la isla durante el período de tiempo del primer juego. Incluye armas, vehículos y enemigos nuevos y personalizables, junto con nuevo contenido. También exhibe una nueva, mejorada y optimizada versión de CryEngine 2 y es el primer juego desarrollado por el estudio en Budapest de Crytek.
*Crysis Warhead ha recibido críticas positivas. La mayoría de los críticos elogiaron las mejoras sobre el Crysis en áreas como la IA y el modo de juego, citando la crítica sobre la escasez y lejanía de las batallas del original. El nuevo protagonista, Psycho, también fue recibido mejor que el menos desarrollado Nomad. Además, el modernizado modo mulitjugador, Crysis Wars, fue elogiado por agregar un modo de combate en equipos, el original fue criticado por no contar con este modo. Finalmente, la mejor optimización del juego fue notada por casi todos.
*Las críticas del juego por los analistas incluye el corto modo historia -aunque varios notan que esta es una expansión y no un juego completo-[cita requerida] y una falta de nuevas características con respecto al juego original. algunos continúan citando los altos requerimientos del juego como inaceptables incluso un año después de Crysis, que tiene los mismos requerimientos.
*Crysis Warhead fue introducido por Electronic Arts en el E3 2008 donde ganó dos premios ""Best of E3"" (""Mejor del E3""): uno por ""Mejor disparos en primera persona"" y otro por ""Mejor tecnología de gráficos"".",1552345027,true,3,0,0,true,false,false
17330,15,76561198053876182,133,8,2560,0,1309,1536029158,latam,"Excelente juego, y el motor gráfico de CRYTEK es mucho mas ligero que en Crysis 1. Actualmente correo bien con un a PC de escritorio convencional. El unico punto en contra, si pudiera considerarsele así, es que la trama es muy corta, sin embargo, si se le considera como una expansión del Crysis 1, entonces es un juego completo que lo tiene todo. El personaje central, Psycho, me parece con mucha mayor presencia en la historia que Nomad. 

En resumen es un juego que si recomiendo al 100 %, es un excelente reto para cualquier jugador de FPS, especialmente en modo Delta.
",1454105215,true,0,0,0,true,false,false
17390,100,76561198977826605,40,2,1211,94,1117,1692601861,latam,"El dia que salga otro juego como spore y aun mas si es de maxis, ese sera un gran dia",1691563398,true,0,1,0,true,false,false
17390,100,76561199495620585,0,1,1382,72,1310,1692387872,latam,patas,1690936995,true,0,0,0,true,false,false
17390,100,76561198425601483,43,1,380,0,380,1685912991,latam,"Taweno, se pueden hacer animales en forma de pou, recomendable.",1690061659,true,1,0,0,true,false,false
17390,100,76561199100853233,0,8,10040,0,9985,1689739458,latam,"le puse la mea corneta a mi criatura, buen juego",1689549777,true,0,0,0,true,false,false
17390,100,76561198265087905,17,2,853,0,563,1691434790,latam,"UwU
",1689377588,true,0,0,0,true,false,false
17390,100,76561198897046183,0,26,977,0,977,1675641701,latam,juegazo,1689098988,true,0,0,0,true,false,false
17390,100,76561198828929694,109,16,753,0,750,1688434941,latam,"El juego me gusto demasiado, sus primeras fases son intuitivas y curiosas, la fase espacial (ultima) es fascinante por la cantidad de cosas que puedes hacer, sin embargo ahí me quede trabado ya que si eres un jugador cagao como yo, vas a progresar lento en la etapa espacial y se te va a hacer agobiante ¿a que me refiero con cagao? Que te de miedo perderlo todo",1687576420,true,0,0,0,true,false,false
17390,100,76561199430268099,18,4,2667,0,2667,1686548440,latam,"Juego muy bueno, aunque recomiendo comprarlo directamente en EA por el problema online, aunque si no te interesa el online, Steam es la mejor opción por su precio.",1686550063,true,0,0,0,true,false,false
17390,100,76561199314990364,19,5,964,0,522,1691376358,latam,"Pinche juego todo estupido, me encanta!",1686354812,true,2,1,0,true,false,false
17390,100,76561199273472626,0,12,4506,0,3162,1690721567,latam,"definitivamente EA exprimio mas de lo que deberia a este juego causandole la muerte
el mejor juego del mundo ;)",1686018072,true,0,0,0,true,false,false
17390,100,76561199208358186,0,2,1101,1,741,1692395634,latam,me recuerda a mi infancia recomendadisimo para destruir sistemas solares,1685840354,true,0,0,0,true,true,false
17390,100,76561199166361049,0,53,1308,0,896,1690252388,latam,"no se, lo juega mi hermana",1685749043,true,2,1,0,true,false,false
17390,100,76561198411493866,0,8,1215,0,1215,1658238892,latam,muy god,1685549226,true,0,0,0,true,false,false
17390,100,76561198382929794,393,76,496,0,219,1685126446,latam,recomendado,1685110718,true,0,0,0,true,false,false
17390,100,76561199170952593,0,7,376,0,376,1667976733,latam,"Firmaría quedarme sin SA3, Megaman X9, Metal Slug 8 y Half-Life 3 solo por tener Spore 2",1685009407,true,0,0,0,true,false,false
17390,100,76561198420054238,0,10,247,0,194,1684810853,latam,si alguien conoce un juego parecido al spore pero mas actual que me lo cuente. no entiendo como ninguna compañia hace un juego parecido a este,1684807563,true,0,0,0,true,false,false
17390,100,76561198069591086,0,1,3402,0,2716,1690852058,latam,"es muy  buen juego teda la libertad de hacer la criatura que se te plasca y saca a probecho la imaginacion
",1681682262,true,0,0,0,true,false,false
17390,100,76561199427111575,0,3,2340,28,1214,1692494495,latam,un juego lleno de posibilidades y bueno para la imaginacion,1681410622,true,0,0,0,true,false,false
17390,100,76561199084306963,177,18,1639,0,1639,1672876853,latam,"Soy un padre de 50 años, probablemente una de las personas más viejas que juegan este juego. Soy padre soltero de mi hijo, que ahora tiene 14 años. Mi hijo recientemente descargó Spore y en menos de una semana, ya había jugado durante más de 20 horas. Esto fue terrible para mí, ya que ya era bastante difícil para mí pasar tiempo con mi hijo, ya que él siempre sale con sus amigos o simplemente mira vídeos en Tiktok. Así que decidí crear una cuenta de Steam y comprar este juego para ver si podía jugar junto a él. Cargué el juego, hice el tutorial pero estaba atascado en lo que se suponía que debías hacer. Le pedí ayuda a mi hijo y empezó a enseñarme detalladamente. Me encantó porque era el mejor momento que había pasado con mi hijo desde que mi esposa había muerto. Desde entonces, este juego ha acercado a mi hijo y a mí nuevamente y ahora también pasamos tiempo juntos fuera de la casa. Este juego me recordó que hay diversión en todo, y nos ha traído tanto a mí como a mi hijo muchos recuerdos felices.",1680890460,true,3,0,6,true,false,false
17390,100,76561198036734979,89,17,818,0,818,1646875755,latam,"Es un juego excelente, la.verdsd deberían ponerle el modo online",1680646956,true,0,0,0,true,false,false
17390,100,76561199092289434,32,2,2549,0,1552,1681007475,latam,muy buen juego me permite exploatar la imaginasión,1680420679,true,0,0,0,true,false,false
17390,100,76561199179530679,147,7,654,0,359,1678594215,latam,Me inyecto heroina,1678401419,true,7,2,0,true,false,false
17390,100,76561198008422828,0,1,453,0,453,1677969106,latam,"Es un juego sin texturas pero está bueno ✓
",1678051201,true,0,0,0,true,false,false
17390,100,76561199369645727,0,6,533,0,290,1680624884,latam,lol,1675045501,true,0,0,0,true,false,false
17390,100,76561199223804380,0,2,1906,0,1462,1690589666,latam,"muy bueno
",1674605364,true,0,0,0,true,false,false
17390,100,76561199151563466,0,4,1358,0,1358,1672694869,latam,me gustó,1672964054,true,0,0,0,true,false,false
17390,100,76561199382853858,0,8,462,0,214,1687056569,latam,"un muy buen juego me enseño como nacieron los among us y como conquistan el planeta
",1672342350,true,4,1,0,true,false,false
17390,100,76561198966067932,0,5,112,0,55,1672243812,latam,"entretenido para pasar el rato, ta chistoso ta chistoso",1672240353,true,2,1,0,true,false,false
17390,100,76561199101848685,255,8,1301,0,1246,1684456831,latam,"Este fue mi juego favorito hasta 2020 y eso que solo lo cambié por que ya tenia mucho tiempo como ""favorito"",lo comencé jugando en la PC de mi hermano a los 5-6 años con un disco que creo que lo sigo teniendo,luego de muchos años en este 2022 me lo pude comprar y revivir momentos de mi nostalgia

Pd:nunca me lo pasé xD",1672161788,true,2,0,0,true,false,false
17390,100,76561199125921621,0,32,502,0,221,1685138420,latam,"ta epico...ojala sacasen parte 2 :c

lo espero con ansias :)",1670367333,true,0,0,1,true,false,false
17390,100,76561198991205338,0,11,5920,0,5724,1677273477,latam,Se crashea constantemente y al no tener autoguardado te chinga demasiado el progreso,1670304209,true,0,0,0,true,false,false
17390,100,76561199061463457,0,8,22,0,22,1642004356,latam,Increible,1669433269,true,0,0,0,true,false,false
17390,100,76561198200056879,213,6,148,0,148,1669406502,latam,a,1669406682,true,0,0,0,true,false,false
17390,100,76561199228930087,0,5,2522,0,2397,1669596116,latam,"Si lo vas a comprar, esperate una oferta porque está un toque caro.
Fuera de eso está piola, es un cago de risa.",1669333428,true,8,0,0,true,false,false
17390,100,76561198030499633,0,2,6993,0,1450,1691263215,latam,es bueno pero es muy difisil la etapa de tribu si fuera mas fasil se jugaria mas fasil,1668555119,true,0,0,0,true,false,false
17390,100,76561198156090660,0,10,928,0,834,1668653174,latam,mateo si lees esto regalame un juego de furr.......,1668016466,true,5,0,0,true,false,false
17390,100,76561198860416374,0,15,3952,0,3933,1664099632,latam,GOD GAME,1662524116,true,2,0,0,true,false,false
17390,100,76561198110236234,0,3,568,0,409,1671374188,latam,mencanta,1661806804,true,0,0,0,true,false,false
17390,100,76561198374330982,86,6,2226,0,1821,1691452744,latam,funny creatur e game !!! 10/10,1660053205,true,0,1,0,true,false,false
17390,100,76561198424448770,0,11,819,0,819,1604705082,latam,GOD,1659685822,true,6,0,0,true,false,false
17390,100,76561199141938004,0,2,3493,0,2956,1681277818,latam,mu bueno,1658566874,true,0,0,0,true,false,false
17390,100,76561199066523627,0,3,1507,0,964,1657327449,latam,turip ip ip ip,1656910122,true,0,0,0,true,false,false
17390,100,76561198899076752,0,4,1262,0,1262,1635442703,latam,"lo compré en 2008 en un blockbuster y me dejó re flasheado.
ta chetardo",1656048979,true,0,0,0,true,false,false
17390,100,76561199073854892,0,5,2697,0,2503,1691531779,latam,ES GOD,1654514110,true,0,0,0,true,false,false
17390,100,76561198006365422,212,20,1608,0,1601,1654050081,latam,"Muuuuy buen juego, y muy variado a medida que se avanza de etapas. Pasas de un asteroid en el que sos una celula, a un civilization, pasando por age of empires y terminando en un juego futurista de conquistar una galaxia. Ya el solo hecho de que empieces como organismo unicelular y termines conquistando tu galaxia habla de lo que abarca el juego.",1653648419,true,0,0,0,true,false,false
17390,100,76561198150000906,418,17,878,0,878,1640564406,latam,"[h1] Omg spore hi!! [/h1]

10/10
este juego es una parte de mi niñez y lo aprecio mucho",1651331634,true,2,0,0,true,false,false
17390,100,76561199102122758,0,4,4137,0,2928,1688173299,latam,"Tremendo
",1650665944,true,0,0,0,true,false,false
17390,100,76561198311196670,452,186,525,0,525,1650649219,latam,9/10,1650649303,true,0,0,0,true,false,false
17390,100,76561198199707081,0,6,1711,0,1711,1614193967,latam,"Me encanta este juego. Es bastante simple y tiene las limitaciones de la época, pero pasa la prueba del tiempo porque se siente muy bien el crear criaturas y hacer que evolucionen aunque el juego no es de lo más fluido. Es un juego creativo que merece ser jugado 10/10.",1650418470,true,0,0,0,true,false,false
17390,100,76561199082833981,0,2,2448,0,1981,1656725898,latam,Muy buen juego,1648905255,true,0,0,0,true,false,false
17390,100,76561198044029864,53,4,1531,0,781,1650840446,latam,"Juegas a ser dios, buen juego, excelente evolución, el único problema a mi parecer sería el sistema de guardado, no hay forma de reiniciar el ""nivel"" o estadio y se limita solamente a tus propios guardados, cuidado con guardar segundos antes de perder o te xingaste toda la partida",1648131686,true,0,0,0,true,false,false
17390,100,76561198959231484,20,1,637,0,637,1646622616,latam,Ñ,1648045334,true,0,0,0,true,false,false
17390,100,76561198128838025,113,5,3088,0,2915,1678830259,latam,"Probablemente el mejor juego que haya existido a lo largo de la humanidad, no tiene nada que envidiarle a ningun titulo, definitivamente espero el spore 2 con ansias, lo mejor que le podrian meter es online, sin dudas seria el juego del año, ya que tendrias que hacer una carrera contra otros jugadores o aun mejor, podrias jugar una campaña en cooperativo, imaginense poder crear una criatura o varias con tus amigos, UNA LOCURA!",1647676046,true,5,1,0,true,false,false
17390,100,76561198067776884,93,10,369,0,291,1668984064,latam,Simplemente una joyita. El No Man's Sky y este juego me tuvieron enganchado durante dias.,1647033334,true,0,0,0,true,false,false
17390,100,76561198131195199,1051,6,646,0,521,1648344247,latam,Facherito,1646855851,true,0,0,0,true,false,false
17390,100,76561199093682725,13,1,310,0,284,1646267798,latam,Increíble juego,1645510968,true,0,0,0,true,false,false
17390,100,76561199059854035,0,4,254,0,213,1644956757,latam,Buenisimo!,1643841783,true,0,1,0,true,false,false
17390,100,76561198166157416,0,12,1399,0,615,1679816858,latam,Buen juego,1642354064,true,0,1,0,true,false,false
17390,100,76561198417344851,77,36,2130,0,384,1678559651,latam,🤙🤙🤙🥵🥵🥶🥶,1640957377,true,0,0,0,true,false,false
17390,100,76561198202322403,188,47,121,0,26,1641062941,latam,IGNACIO,1640904872,true,0,0,0,true,false,false
17390,100,76561199117446210,0,5,5951,0,5077,1681618597,latam,uno de los mejores juegos que e jugado,1640834861,true,0,0,0,true,false,false
17390,100,76561198079172220,184,62,2269,0,609,1682106229,latam,"Uno de los mejores juegos que jugué en mi infancia, básicamente por la nostalgia lo recomiendo un montón.
Pros:
- Estimula la creatividad y da espacio para la imaginación.
- Fácil de entender, se supone que es un juego orientado a infantes.
- Aspecto bonito y amigable, cargado de mucho humor.
- Por algunos instantes, es relajante.
- Se le puede meter muchas horas.
- Es algo educativo, por ejemplo te da a entender que el ADN tiene que ver con la evolución de las especies y explica brevemente como viven los animales. También introduce una de las teorías (aunque no es la más aceptada) de cómo surgió la vida en la Tierra.
Contras:
- Los estadios son buenos, pero son muy cortos. Entiendo que el juego es lineal y no hay forma de cambiarlo, pero si existiera la posibilidad de permanecer en un estadío donde sigue recompensando al jugador en lugar de obligarlo a pasar a la siguiente fase, sería lo mejor. Es decir, el juego no te da mucha libertad al progresar, es completamente lineal.
- Esto lo debo recalcar simplemente porque como estudiante de biología, me fastidia. El concepto de evolución está muy mal hecho, es muy lamarckiano. Lamarck era un tipo de 1800 que fue uno de los primeros en hablar de evolución y darle un nombre a lo que se conoce hoy como biología, pero casi todas sus ideas fueron refutadas. Sin embargo algunas están vigentes y son incorrectas. Por ser simplemente un juego, lo dejo pasar.
- El online está muerto, hasta donde sé los servidores están caídos. Una lástima porque impide que los usuarios compartan sus creaciones (es entendible porque el juego es de 2008).
- A mi forma de ver, es muy caro y ni hablar si uno piensa comprarse las demás expansiones.
Mi puntuación final sería un 7/10 y lo recomiendo. Yo creo que a este juego se le podría sacar un poco más de jugo, sin embargo existen mods para eso
",1640554346,true,0,0,0,true,false,false
17390,100,76561198174777163,0,31,1600,0,1600,1638819717,latam,LA POLITICA Y LA ECONOMIA TE VAN A VIOLAR.exe,1639513139,true,1,1,0,true,false,false
17390,100,76561198132694970,0,6,1115,0,1039,1636042407,latam,"es lo mejor del mundo lo malo es que es de los diabólicos de EA no hay support de internet no hay suporte online solo single player y nada mas no sé por qué esos diabólicos no venden la idea o el proyecto y deja que alguien le saque el potencial que aún tiene, si meten multijugador en todas las formas evolutivas le pueden hacer estilo wow que cobra por online o lo que sea para revivirlo esto tiene ultra potencial para ser un juego del 2008 esto da para más en 2021 le ponen una versión de bajos grafios ósea dejan el mismo del 2008 que esta perfecto y hacen uno con gráficos actuales y meten servidores online y money money  pero EA no ve más allá de su porquería de Fifa su granja de dinero en battefile con cajitas su vendito casino que tenen montado y no ven esto es porque están ciegos porque lo único que hace EA es comprar compañía para destruirlas es alumno que supero a Disney pero al menos diney no hace basura y tampoco vota sus joyas aunque sean de otras compañías",1635984475,true,0,0,0,true,false,false
17390,100,76561199166421718,0,25,1660,0,67,1657221264,latam,Raro pero bueno xd,1635794969,true,0,0,0,true,false,false
17390,100,76561198379829369,32,8,2640,0,2640,1579771102,latam,Es un Juego muy divertido y entretenido,1632523633,true,0,0,0,true,false,false
17390,100,76561198825392588,0,23,1391,0,311,1663266405,latam,Ta weno,1631741132,true,0,0,0,true,false,false
17390,100,76561199105880343,0,16,3296,0,183,1688233266,latam,"El juego es una hermosura! La verdad lo recomiendo a un 1,000,000!  :D",1631663587,true,0,0,0,true,false,false
17390,100,76561199113683121,25,3,1260,0,240,1680650764,latam,"puedes hacer un pene que camina, me gusta.",1629296861,true,105,42,0,true,false,false
17390,100,76561198409190606,668,236,283,0,283,1628148620,latam,Bastante divertido evolucionar y hacer cosas extrañas con los seres XD,1628207495,true,3,0,0,true,false,false
17390,100,76561198872844865,46,4,1394,0,628,1660841391,latam,"Este juego es la mera riata, puro spore y no mamadas padrino alivianese",1627958739,true,0,0,0,true,false,false
17390,100,76561199018510331,0,141,347,0,91,1665298747,latam,"No pensé que me iba a gustar tanto, es literalmente un universo entero en un juego, y no solo eso, sino que miles y millones de historias posibles, especies y mucho mas. Es muy bueno y te va a divertir por horas y horas.",1627917635,true,0,0,0,true,false,false
17390,100,76561198315429544,64,3,1383,0,1185,1655789986,latam,Horas de diversión garantizadas.,1627799379,true,0,0,0,true,false,false
17390,100,76561198840477994,0,5,477,0,330,1668734759,latam,"no me deja crearme una cuenta pero el juego ta weno
",1627778392,true,16,1,0,true,false,false
17390,100,76561198812714069,0,11,5121,0,165,1682477025,latam,espectacular brother,1627699099,true,0,0,0,true,false,false
17390,100,76561198414363703,265,7,1160,0,987,1688070735,latam,"me gusta el modo de juego, me parece muy intuitivo y divertido",1626578674,true,0,1,0,true,false,false
17390,100,76561198051088342,2437,37,322,0,322,1623283754,latam,"cañaaaso.. sigue siendo divertido después de tantos años..
aunque la parte mas divertida, es el comienzo cuando sos una célula.. deberían hacer un juego así solo.. ndea",1623686205,true,2,0,0,true,false,false
17390,100,76561199049730617,48,19,2271,0,10,1687490051,latam,"⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿
⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿
⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿
⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿
⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿
⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿
⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿
⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼
⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼
⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿
⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿
⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿
⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿
⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿
⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉
⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄",1622261018,true,3,6,2,true,false,false
17390,100,76561198048409133,476,41,335,0,335,1564289310,latam,"Un juego con mecánicas entretenidas, un concepto muy interesante, y diferentes cambios en el gameplay que refrescan cada fase, con una Historia inexistente, y generación de personajes aleatoria, lo hace un juego excesivamente rejugable y divertido.
Resumiendo, Podes hacer penes que vivan en penes, esta claro que es un juegazo",1621055655,true,0,0,0,true,false,false
17390,100,76561198064201069,666,5,1897,0,1897,1554368484,latam,"Juegazo, una joya atemporal en la cual te vas a dar cuenta que todos somos uno con el universo.

Y después empezaras a eliminar toda forma de vida 10/10 no llamen a mi psicólogo por favor.",1620191381,true,0,0,0,true,false,false
17390,100,76561199128726097,0,11,5138,0,4083,1644628162,latam,"intro: Me gusta :) pero... ¡COMO SALE EN ARGENTINA!!! o por lo menos cuando lo compre.
reseña: Bueno, es un juego bueno y dibertido y a veses te podes aburrir solo que no tiene autoseve y a veses se crashea solo y si no guardas se te pierde el guardado. 
recomiendo?: La berdad que se lo recomiendo a personas con paciencia y sin enojarse mucho, en jeneral, RECOMIENDO :)( Y NO SER UN ARGENTINO POBRE XD).",1619034471,true,0,0,0,true,false,false
17390,100,76561198079335503,0,4,5931,0,1475,1682044157,latam,muy buen juguego,1618689563,true,0,0,0,true,false,false
17390,100,76561198019675547,0,37,4242,0,761,1656295528,latam,"Nunca hubo un juego igual, es raro que no lo copiaron ni hicieron algo parecido. es para todas las edades. Aun espero que vuelvan a hacer algo similar,",1618679903,true,0,0,0,true,false,false
17390,100,76561198276562538,0,3,835,0,284,1618642298,latam,"Me gusta todo, excepto que tiene un pequeño problema cuando estas jugando un largo tiempo y al final se cierra automaticamente pero todo lo demas es muy bueno me gusta, aunque ese error debe de ser de mi PC",1618444923,true,0,0,0,true,false,false
17390,100,76561198807018590,0,2,3806,0,201,1684165386,latam,Bastante entretenido y adictivo.,1617978302,true,0,0,0,true,false,false
17390,100,76561198976959452,0,16,1479,0,1394,1650304795,latam,"me encanta hacer un cosa deforme y conquistar la galaxia, simplemente juegazo.",1617745047,true,0,0,0,true,false,false
17390,100,76561199133531474,0,1,331,0,104,1664496795,latam,"Es un gran juego, siendo del 2010 este juego aún me parece genial, solo que Aveces molesta un poco lo limitado que está, y tal vez podrían hacer un tipo de otro juego o una secuela.",1617651100,true,0,0,0,true,false,false
17390,100,76561198408121653,90,1,3447,0,1360,1630824154,latam,Ta cheto,1616707213,true,2,0,0,true,false,false
17390,100,76561199153738131,0,8,8364,1290,320,1692641707,latam,"Me encanta el juego, aunque es viejo es buenísimo, lo recomiendo 100%",1616675893,true,0,0,0,true,false,false
17390,100,76561198351137208,34,10,3110,0,2629,1657097740,latam,"muy entretenido la verdad :D
muy variado y puedes hacer un poco de todo, una vez el agarras el truco a comerciar esencias te sale todo facil",1615760170,true,0,0,0,true,false,false
17390,100,76561198115026977,170,35,5792,0,5792,1609363962,latam,¡Vale Callampa!,1615002802,true,0,0,0,true,false,false
17390,100,76561198312171457,728,3,706,0,706,1611799556,latam,Esta bueno tiene algunos bugs todavia! Pero nice recuerdos de la infancia,1613731592,true,3,1,0,true,false,false
17390,100,76561198997223678,0,2,465,0,465,1580842065,latam,buen juego mejor cimren a la naturaleza,1613256659,true,0,0,0,true,false,false
17390,100,76561198209276247,99,12,6572,55,5404,1692724999,latam,"muy bueno la verdad, en especial si tienes hermanos pequeños que lo jueguen.",1613198967,true,0,0,0,true,false,false
17390,100,76561198290383036,272,47,740,0,740,1611289213,latam,"→ Gráficos
☐ Brutales
☐ Buenardos
☑ Disfrutables (La verdad no se puede pedir mucho siendo que es tan antiguo el juego XD, ta bueno).
☐ Malardos

→ Jugabilidad
☐ Cómoda
☐ Suficiente
☑ Maso maso (En ciertos aspectos no es la mejor, pero el juego tiene tanto enganche que es un punto a ignorar en cierta medida).
☐ Media trabada

→ Audiencia
☐ De culto
☐ Para entendidos
☑ Todas las edades
☑ Nenucos (Hasta llamativo literalmente para nenes XD).

→ Dificultad
☐ Necesitas manos
☐ Requiere mecánicas
☐ Sin mayor reto
☑ Está ez (Es un buscar objetivos sin parar, no costará a menos que subas las dificultades, y ni así).

→ Historia
☐ Escrita por dioses
☑ Está buenarda (A pesar de no ser una brutal, te dan ganas de seguirla a como de paso XD).
☐ Podría ser mejor
☐ No tiene / es subjetiva

→ Tiempo de juego
☐ Las que quieras mirrei ( ∞ )
☐ Demoroso +50h / +100h
☐ +24h ~
☑ -24h

→ Precio
☐ Carozzi
☐ Ofrece lo que vale
☐ Baratini
☑ Espera ofertas sí o sí (Por un juego del 2008, aunque sea bueno, no da para pagar lo que aparece en la tienda).

★★★★★",1611298421,true,0,0,0,true,false,false
17390,100,76561199092520598,0,8,1239,0,27,1632265165,latam,EE esta reseña esta modificada porque inicialmente iniciaba una partida y me sacaba pero ahora con las rebajas me lo volvi a comprar y ya me funciono mi reseña es que esta chido aunque les recomiendo esperarse a las rebajas,1611242012,true,6,2,0,true,false,false
